Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14502,DS,Action,0.0,0.0,0.03,0.0,0.03
14503,PC,Racing,0.0,0.02,0.0,0.01,0.03
14504,DS,Misc,0.0,0.0,0.03,0.0,0.03
14505,SNES,Misc,0.0,0.0,0.03,0.0,0.03
14506,GBA,Puzzle,0.02,0.01,0.0,0.0,0.03
14507,PSP,Action,0.03,0.0,0.0,0.0,0.03
14508,PSP,Misc,0.01,0.0,0.02,0.0,0.03
14509,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14510,PC,Simulation,0.0,0.02,0.0,0.01,0.03
14511,PS3,Misc,0.0,0.0,0.03,0.0,0.03
14512,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14513,PC,Misc,0.03,0.0,0.0,0.0,0.03
14514,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14515,SNES,Strategy,0.0,0.0,0.03,0.0,0.03
14516,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14517,PS2,Strategy,0.0,0.0,0.03,0.0,0.03
14518,PS,Strategy,0.02,0.01,0.0,0.0,0.03
14519,PC,Shooter,0.0,0.02,0.0,0.01,0.03
14520,PS2,Strategy,0.0,0.0,0.03,0.0,0.03
14521,PS,Shooter,0.02,0.01,0.0,0.0,0.03
14522,DS,Simulation,0.01,0.01,0.0,0.0,0.03
14523,PSP,Strategy,0.02,0.01,0.0,0.0,0.03
14524,DS,Action,0.0,0.0,0.03,0.0,0.03
14525,PS2,Fighting,0.0,0.0,0.03,0.0,0.03
14526,PS,Fighting,0.02,0.01,0.0,0.0,0.03
14527,DS,Adventure,0.0,0.03,0.0,0.0,0.03
14528,Wii,Adventure,0.03,0.0,0.0,0.0,0.03
14529,PC,Platform,0.0,0.02,0.0,0.01,0.03
14530,PS3,Simulation,0.0,0.0,0.03,0.0,0.03
14531,GBA,Shooter,0.02,0.01,0.0,0.0,0.03
14532,PC,Action,0.03,0.0,0.0,0.0,0.03
14533,PC,Racing,0.0,0.03,0.0,0.0,0.03
14534,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14535,DS,Action,0.03,0.0,0.0,0.0,0.03
14536,GBA,Puzzle,0.02,0.01,0.0,0.0,0.03
14537,X360,Role-Playing,0.0,0.0,0.03,0.0,0.03
14538,XB,Strategy,0.02,0.01,0.0,0.0,0.03
14539,GBA,Sports,0.02,0.01,0.0,0.0,0.03
14540,PS,Strategy,0.02,0.01,0.0,0.0,0.03
14541,PSP,Simulation,0.0,0.0,0.03,0.0,0.03
14542,Wii,Strategy,0.0,0.0,0.03,0.0,0.03
14543,PC,Strategy,0.0,0.02,0.0,0.01,0.03
14544,XB,Action,0.02,0.01,0.0,0.0,0.03
14545,GBA,Platform,0.02,0.01,0.0,0.0,0.03
14546,PC,Role-Playing,0.0,0.02,0.0,0.01,0.03
14547,XB,Sports,0.02,0.01,0.0,0.0,0.03
14548,X360,Action,0.0,0.03,0.0,0.0,0.03
14549,PSP,Misc,0.0,0.0,0.03,0.0,0.03
14550,PC,Action,0.01,0.01,0.0,0.0,0.03
14551,DS,Role-Playing,0.0,0.0,0.03,0.0,0.03
14552,PSV,Action,0.0,0.0,0.03,0.0,0.03
14553,DS,Racing,0.03,0.0,0.0,0.0,0.03
14554,PS3,Sports,0.0,0.02,0.0,0.01,0.03
14555,GBA,Platform,0.02,0.01,0.0,0.0,0.03
14556,PS2,Strategy,0.01,0.01,0.0,0.0,0.03
14557,3DS,Action,0.02,0.01,0.0,0.0,0.03
14558,PC,Sports,0.0,0.03,0.0,0.0,0.03
14559,PCFX,Role-Playing,0.0,0.0,0.03,0.0,0.03
14560,PS2,Simulation,0.0,0.0,0.03,0.0,0.03
14561,Wii,Racing,0.03,0.0,0.0,0.0,0.03
14562,PSV,Role-Playing,0.0,0.0,0.03,0.0,0.03
14563,GBA,Action,0.02,0.01,0.0,0.0,0.03
14564,PSP,Misc,0.0,0.0,0.03,0.0,0.03
14565,PS3,Strategy,0.0,0.02,0.0,0.01,0.03
14566,DS,Adventure,0.03,0.0,0.0,0.0,0.03
14567,XB,Sports,0.02,0.01,0.0,0.0,0.03
14568,DS,Adventure,0.0,0.03,0.0,0.0,0.03
14569,SNES,Misc,0.0,0.0,0.03,0.0,0.03
14570,PSP,Action,0.0,0.0,0.03,0.0,0.03
14571,PC,Adventure,0.0,0.02,0.0,0.0,0.03
14572,PC,Simulation,0.0,0.02,0.0,0.01,0.03
14573,DS,Action,0.02,0.0,0.0,0.0,0.03
14574,PS3,Misc,0.0,0.0,0.03,0.0,0.03
14575,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14576,PSP,Sports,0.03,0.0,0.0,0.0,0.03
14577,Wii,Adventure,0.0,0.03,0.0,0.0,0.03
14578,DS,Action,0.0,0.0,0.03,0.0,0.03
14579,DS,Puzzle,0.0,0.03,0.0,0.0,0.03
14580,3DS,Action,0.03,0.0,0.0,0.0,0.03
14581,PC,Action,0.0,0.02,0.0,0.0,0.03
14582,PS3,Action,0.0,0.0,0.03,0.0,0.03
14583,X360,Misc,0.0,0.02,0.0,0.0,0.03
14584,PSV,Action,0.0,0.0,0.03,0.0,0.03
14585,3DS,Misc,0.0,0.0,0.03,0.0,0.03
14586,PC,Misc,0.0,0.02,0.0,0.01,0.03
14587,DS,Misc,0.03,0.0,0.0,0.0,0.03
14588,PS2,Shooter,0.01,0.01,0.0,0.0,0.03
14589,PC,Shooter,0.01,0.01,0.0,0.0,0.03
14590,DS,Action,0.0,0.0,0.03,0.0,0.03
14591,PSP,Misc,0.0,0.0,0.03,0.0,0.03
14592,XOne,Adventure,0.03,0.0,0.0,0.0,0.03
14593,XB,Platform,0.02,0.01,0.0,0.0,0.03
14594,PS3,Sports,0.0,0.02,0.0,0.01,0.03
14595,PS,Action,0.02,0.01,0.0,0.0,0.03
14596,DS,Strategy,0.0,0.0,0.03,0.0,0.03
14597,XB,Role-Playing,0.02,0.01,0.0,0.0,0.03
14598,GC,Racing,0.02,0.01,0.0,0.0,0.03
14599,PS2,Simulation,0.0,0.0,0.03,0.0,0.03
14600,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14601,Wii,Racing,0.01,0.01,0.0,0.0,0.03
14602,PC,Shooter,0.02,0.0,0.0,0.0,0.03
14603,GBA,Action,0.02,0.01,0.0,0.0,0.03
14604,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14605,DS,Simulation,0.03,0.0,0.0,0.0,0.03
14606,XB,Strategy,0.02,0.01,0.0,0.0,0.03
14607,GBA,Sports,0.0,0.0,0.03,0.0,0.03
14608,DS,Misc,0.0,0.0,0.03,0.0,0.03
14609,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14610,DS,Action,0.03,0.0,0.0,0.0,0.03
14611,PSP,Role-Playing,0.0,0.0,0.03,0.0,0.03
14612,XOne,Action,0.01,0.01,0.0,0.0,0.03
14613,3DS,Role-Playing,0.0,0.0,0.03,0.0,0.03
14614,PSP,Racing,0.03,0.0,0.0,0.0,0.03
14615,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14616,GBA,Action,0.02,0.01,0.0,0.0,0.03
14617,3DS,Action,0.0,0.0,0.03,0.0,0.03
14618,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14619,PSV,Role-Playing,0.0,0.0,0.03,0.0,0.03
14620,PS3,Misc,0.0,0.0,0.03,0.0,0.03
14621,X360,Action,0.0,0.03,0.0,0.0,0.03
14622,X360,Misc,0.03,0.0,0.0,0.0,0.03
14623,Wii,Sports,0.02,0.0,0.0,0.0,0.03
14624,PS,Racing,0.02,0.01,0.0,0.0,0.03
14625,WiiU,Misc,0.01,0.01,0.0,0.0,0.03
14626,PS4,Role-Playing,0.0,0.0,0.03,0.0,0.03
14627,X360,Shooter,0.0,0.0,0.03,0.0,0.03
14628,3DS,Strategy,0.0,0.0,0.03,0.0,0.03
14629,GBA,Sports,0.0,0.0,0.03,0.0,0.03
14630,PC,Action,0.01,0.01,0.0,0.0,0.03
14631,XB,Racing,0.02,0.01,0.0,0.0,0.03
14632,PSP,Strategy,0.0,0.0,0.03,0.0,0.03
14633,PS2,Strategy,0.0,0.0,0.03,0.0,0.03
14634,PC,Adventure,0.0,0.03,0.0,0.0,0.03
14635,DS,Misc,0.0,0.02,0.0,0.0,0.03
14636,GBA,Fighting,0.0,0.0,0.03,0.0,0.03
14637,DS,Puzzle,0.03,0.0,0.0,0.0,0.03
14638,PC,Strategy,0.0,0.03,0.0,0.0,0.03
14639,PSP,Role-Playing,0.03,0.0,0.0,0.0,0.03
14640,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14641,XB,Adventure,0.02,0.01,0.0,0.0,0.03
14642,X360,Misc,0.0,0.03,0.0,0.0,0.03
14643,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14644,XB,Racing,0.02,0.01,0.0,0.0,0.03
14645,PC,Puzzle,0.0,0.02,0.0,0.01,0.03
14646,WiiU,Platform,0.0,0.03,0.0,0.0,0.03
14647,DS,Action,0.0,0.0,0.03,0.0,0.03
14648,Wii,Action,0.03,0.0,0.0,0.0,0.03
14649,PC,Adventure,0.0,0.02,0.0,0.0,0.03
14650,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14651,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14652,PSP,Fighting,0.0,0.0,0.03,0.0,0.03
14653,Wii,Puzzle,0.03,0.0,0.0,0.0,0.03
14654,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14655,X360,Sports,0.0,0.02,0.0,0.0,0.03
14656,PC,Role-Playing,0.0,0.02,0.0,0.0,0.03
14657,PC,Misc,0.0,0.02,0.0,0.0,0.03
14658,PC,Shooter,0.0,0.02,0.0,0.0,0.03
14659,PS,Adventure,0.02,0.01,0.0,0.0,0.03
14660,PSP,Misc,0.0,0.02,0.0,0.01,0.03
14661,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14662,GC,Action,0.02,0.01,0.0,0.0,0.03
14663,GBA,Action,0.02,0.01,0.0,0.0,0.03
14664,SNES,Action,0.0,0.0,0.03,0.0,0.03
14665,DS,Action,0.0,0.0,0.03,0.0,0.03
14666,PC,Action,0.0,0.02,0.0,0.0,0.03
14667,PS2,Fighting,0.0,0.0,0.03,0.0,0.03
14668,X360,Action,0.0,0.0,0.03,0.0,0.03
14669,PC,Racing,0.0,0.03,0.0,0.0,0.03
14670,XB,Fighting,0.02,0.01,0.0,0.0,0.03
14671,XB,Sports,0.02,0.01,0.0,0.0,0.03
14672,DS,Puzzle,0.03,0.0,0.0,0.0,0.03
14673,PC,Strategy,0.0,0.02,0.0,0.0,0.03
14674,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14675,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14676,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14677,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14678,PSP,Role-Playing,0.0,0.0,0.03,0.0,0.03
14679,XB,Fighting,0.02,0.01,0.0,0.0,0.03
14680,DS,Strategy,0.0,0.0,0.03,0.0,0.03
14681,PS3,Action,0.0,0.0,0.03,0.0,0.03
14682,PC,Misc,0.0,0.02,0.0,0.01,0.03
14683,PS4,Action,0.02,0.0,0.0,0.01,0.03
14684,DS,Action,0.0,0.02,0.0,0.0,0.03
14685,DS,Role-Playing,0.0,0.0,0.03,0.0,0.03
14686,GC,Platform,0.02,0.01,0.0,0.0,0.03
14687,DS,Adventure,0.03,0.0,0.0,0.0,0.03
14688,PSV,Action,0.0,0.0,0.03,0.0,0.03
14689,PSV,Simulation,0.0,0.0,0.03,0.0,0.03
14690,PS3,Action,0.0,0.0,0.03,0.0,0.03
14691,PC,Strategy,0.0,0.02,0.0,0.0,0.03
14692,Wii,Adventure,0.03,0.0,0.0,0.0,0.03
14693,Wii,Misc,0.0,0.02,0.0,0.0,0.03
14694,SAT,Fighting,0.0,0.0,0.03,0.0,0.03
14695,PSV,Action,0.0,0.0,0.03,0.0,0.03
14696,X360,Action,0.0,0.0,0.03,0.0,0.03
14697,PSV,Role-Playing,0.0,0.0,0.03,0.0,0.03
14698,PC,Action,0.0,0.02,0.0,0.0,0.03
14699,GBA,Action,0.02,0.01,0.0,0.0,0.03
14700,PSP,Puzzle,0.02,0.0,0.0,0.0,0.03
14701,PC,Simulation,0.0,0.03,0.0,0.0,0.03
14702,3DS,Action,0.0,0.0,0.03,0.0,0.03
14703,DS,Simulation,0.03,0.0,0.0,0.0,0.03
14704,PC,Role-Playing,0.0,0.02,0.0,0.01,0.03
14705,PC,Action,0.0,0.02,0.0,0.0,0.03
14706,DS,Racing,0.0,0.02,0.0,0.0,0.03
14707,PS3,Action,0.0,0.0,0.03,0.0,0.03
14708,GBA,Sports,0.02,0.01,0.0,0.0,0.03
14709,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14710,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14711,X360,Role-Playing,0.0,0.0,0.03,0.0,0.03
14712,PC,Simulation,0.0,0.02,0.0,0.01,0.03
14713,PS,Misc,0.02,0.01,0.0,0.0,0.03
14714,GBA,Shooter,0.02,0.01,0.0,0.0,0.03
14715,PS2,Racing,0.01,0.01,0.0,0.0,0.03
14716,PSP,Misc,0.0,0.0,0.03,0.0,0.03
14717,DS,Simulation,0.03,0.0,0.0,0.0,0.03
14718,PS,Misc,0.02,0.01,0.0,0.0,0.03
14719,XB,Sports,0.02,0.01,0.0,0.0,0.03
14720,Wii,Action,0.0,0.0,0.03,0.0,0.03
14721,PS3,Action,0.01,0.01,0.0,0.0,0.03
14722,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14723,PS2,Strategy,0.0,0.0,0.03,0.0,0.03
14724,PC,Strategy,0.0,0.02,0.0,0.0,0.03
14725,PC,Shooter,0.0,0.02,0.0,0.0,0.03
14726,GC,Racing,0.02,0.01,0.0,0.0,0.03
14727,XB,Sports,0.02,0.01,0.0,0.0,0.03
14728,GC,Racing,0.02,0.01,0.0,0.0,0.03
14729,DS,Puzzle,0.0,0.02,0.0,0.0,0.03
14730,PSP,Misc,0.0,0.0,0.03,0.0,0.03
14731,PC,Simulation,0.0,0.02,0.0,0.0,0.03
14732,PC,Role-Playing,0.0,0.02,0.0,0.01,0.03
14733,GBA,Shooter,0.02,0.01,0.0,0.0,0.03
14734,GBA,Sports,0.02,0.01,0.0,0.0,0.03
14735,Wii,Simulation,0.0,0.02,0.0,0.0,0.03
14736,DS,Adventure,0.03,0.0,0.0,0.0,0.03
14737,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14738,DS,Action,0.0,0.0,0.03,0.0,0.03
14739,DS,Role-Playing,0.0,0.0,0.03,0.0,0.03
14740,XB,Platform,0.02,0.01,0.0,0.0,0.03
14741,XOne,Sports,0.0,0.02,0.0,0.0,0.03
14742,PSP,Role-Playing,0.0,0.0,0.03,0.0,0.03
14743,PSP,Role-Playing,0.0,0.0,0.03,0.0,0.03
14744,SAT,Shooter,0.0,0.0,0.03,0.0,0.03
14745,DS,Action,0.0,0.02,0.0,0.0,0.03
14746,PC,Strategy,0.0,0.02,0.0,0.01,0.03
14747,PSP,Fighting,0.0,0.0,0.03,0.0,0.03
14748,PS2,Misc,0.0,0.0,0.03,0.0,0.03
14749,PSP,Action,0.0,0.0,0.03,0.0,0.03
14750,3DS,Action,0.02,0.0,0.0,0.0,0.03
14751,PS3,Action,0.0,0.0,0.03,0.0,0.03
14752,PS2,Simulation,0.01,0.01,0.0,0.0,0.03
14753,GC,Shooter,0.01,0.0,0.01,0.0,0.03
14754,PS2,Fighting,0.0,0.0,0.03,0.0,0.03
14755,PC,Action,0.0,0.02,0.0,0.0,0.03
14756,PSP,Platform,0.02,0.0,0.0,0.0,0.03
14757,PSV,Adventure,0.02,0.0,0.0,0.01,0.03
14758,PC,Racing,0.0,0.03,0.0,0.0,0.03
14759,PS,Sports,0.0,0.0,0.03,0.0,0.03
14760,PS4,Action,0.02,0.0,0.0,0.01,0.03
14761,PS2,Fighting,0.0,0.0,0.03,0.0,0.03
14762,GBA,Racing,0.02,0.01,0.0,0.0,0.03
14763,XOne,Sports,0.02,0.0,0.0,0.0,0.03
14764,Wii,Racing,0.02,0.0,0.0,0.0,0.03
14765,XB,Puzzle,0.02,0.01,0.0,0.0,0.03
14766,PS3,Adventure,0.0,0.0,0.03,0.0,0.03
14767,X360,Shooter,0.02,0.0,0.0,0.0,0.03
14768,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14769,3DS,Fighting,0.0,0.0,0.03,0.0,0.03
14770,PC,Simulation,0.01,0.01,0.0,0.0,0.03
14771,GC,Action,0.02,0.01,0.0,0.0,0.03
14772,X360,Adventure,0.0,0.0,0.03,0.0,0.03
14773,PSP,Action,0.0,0.0,0.03,0.0,0.03
14774,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14775,DS,Action,0.02,0.0,0.0,0.0,0.03
14776,GBA,Action,0.02,0.01,0.0,0.0,0.03
14777,DS,Strategy,0.0,0.02,0.0,0.0,0.03
14778,DS,Action,0.0,0.0,0.03,0.0,0.03
14779,3DS,Misc,0.02,0.0,0.0,0.0,0.03
14780,GBA,Role-Playing,0.02,0.01,0.0,0.0,0.03
14781,PC,Racing,0.0,0.02,0.0,0.0,0.03
14782,PS,Platform,0.01,0.01,0.0,0.0,0.03
14783,PC,Role-Playing,0.0,0.02,0.0,0.0,0.03
14784,PC,Role-Playing,0.0,0.02,0.0,0.01,0.03
14785,PS2,Action,0.01,0.01,0.0,0.0,0.03
14786,PC,Shooter,0.0,0.02,0.0,0.0,0.03
14787,DS,Action,0.0,0.0,0.03,0.0,0.03
14788,PC,Simulation,0.0,0.02,0.0,0.01,0.03
14789,PS,Action,0.01,0.01,0.0,0.0,0.03
14790,PS,Platform,0.0,0.0,0.02,0.0,0.03
14791,PC,Shooter,0.0,0.02,0.0,0.01,0.03
14792,XB,Sports,0.02,0.01,0.0,0.0,0.03
14793,PS2,Simulation,0.0,0.0,0.03,0.0,0.03
14794,PS2,Racing,0.0,0.0,0.03,0.0,0.03
14795,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14796,PS3,Adventure,0.0,0.02,0.0,0.01,0.03
14797,PC,Action,0.0,0.02,0.0,0.0,0.03
14798,Wii,Simulation,0.02,0.0,0.0,0.0,0.03
14799,PC,Role-Playing,0.02,0.0,0.0,0.0,0.03
14800,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14801,GC,Sports,0.02,0.01,0.0,0.0,0.03
14802,PSP,Strategy,0.0,0.0,0.03,0.0,0.03
14803,PSP,Shooter,0.02,0.0,0.0,0.0,0.03
14804,DS,Sports,0.0,0.0,0.03,0.0,0.03
14805,PS2,Shooter,0.0,0.0,0.03,0.0,0.03
14806,PS3,Adventure,0.0,0.0,0.03,0.0,0.03
14807,PS,Shooter,0.01,0.01,0.0,0.0,0.03
14808,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14809,PS2,Puzzle,0.01,0.01,0.0,0.0,0.03
14810,SNES,Sports,0.0,0.0,0.03,0.0,0.03
14811,PS2,Platform,0.01,0.01,0.0,0.0,0.03
14812,X360,Shooter,0.0,0.02,0.0,0.0,0.03
14813,PSV,Simulation,0.0,0.0,0.03,0.0,0.03
14814,PS4,Action,0.0,0.0,0.03,0.0,0.03
14815,Wii,Platform,0.02,0.0,0.0,0.0,0.03
14816,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14817,GBA,Sports,0.02,0.01,0.0,0.0,0.03
14818,PS,Racing,0.01,0.01,0.0,0.0,0.03
14819,3DS,Strategy,0.02,0.0,0.0,0.0,0.03
14820,DS,Simulation,0.02,0.0,0.0,0.0,0.03
14821,WiiU,Action,0.02,0.0,0.0,0.0,0.03
14822,GBA,Misc,0.02,0.01,0.0,0.0,0.03
14823,PS3,Adventure,0.0,0.0,0.03,0.0,0.03
14824,DS,Strategy,0.0,0.02,0.0,0.0,0.03
14825,Wii,Sports,0.02,0.0,0.0,0.0,0.03
14826,PC,Adventure,0.0,0.02,0.0,0.0,0.03
14827,GBA,Misc,0.02,0.01,0.0,0.0,0.03
14828,PC,Strategy,0.0,0.02,0.0,0.01,0.03
14829,Wii,Sports,0.02,0.0,0.0,0.0,0.03
14830,WiiU,Action,0.01,0.01,0.0,0.0,0.03
14831,3DS,Misc,0.0,0.0,0.03,0.0,0.03
14832,PS2,Sports,0.01,0.01,0.0,0.0,0.03
14833,PSV,Misc,0.0,0.0,0.03,0.0,0.03
14834,DS,Racing,0.02,0.0,0.0,0.0,0.03
14835,GBA,Action,0.02,0.01,0.0,0.0,0.03
14836,DS,Simulation,0.0,0.0,0.03,0.0,0.03
14837,PS4,Action,0.0,0.02,0.0,0.0,0.03
14838,Wii,Racing,0.02,0.0,0.0,0.0,0.03
14839,PC,Role-Playing,0.0,0.02,0.0,0.0,0.03
14840,DS,Misc,0.0,0.0,0.03,0.0,0.03
14841,XB,Shooter,0.02,0.01,0.0,0.0,0.03
14842,PS2,Role-Playing,0.01,0.01,0.0,0.0,0.03
14843,DS,Simulation,0.02,0.0,0.0,0.0,0.03
14844,PC,Shooter,0.0,0.02,0.0,0.0,0.03
14845,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14846,PS2,Simulation,0.0,0.0,0.03,0.0,0.03
14847,PC,Adventure,0.0,0.02,0.0,0.0,0.03
14848,GBA,Puzzle,0.02,0.01,0.0,0.0,0.03
14849,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14850,WiiU,Action,0.0,0.02,0.0,0.0,0.03
14851,DS,Misc,0.02,0.0,0.0,0.0,0.03
14852,DS,Role-Playing,0.02,0.0,0.0,0.0,0.03
14853,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14854,Wii,Simulation,0.02,0.0,0.0,0.0,0.03
14855,DS,Puzzle,0.02,0.0,0.0,0.0,0.03
14856,DS,Action,0.0,0.0,0.03,0.0,0.03
14857,PC,Action,0.0,0.02,0.0,0.0,0.03
14858,XB,Fighting,0.02,0.01,0.0,0.0,0.03
14859,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14860,PSV,Action,0.0,0.0,0.03,0.0,0.03
14861,SAT,Adventure,0.0,0.0,0.03,0.0,0.03
14862,PSV,Role-Playing,0.0,0.01,0.01,0.0,0.03
14863,DS,Platform,0.02,0.0,0.0,0.0,0.03
14864,X360,Action,0.02,0.01,0.0,0.0,0.03
14865,Wii,Sports,0.0,0.0,0.03,0.0,0.03
14866,PS2,Platform,0.01,0.01,0.0,0.0,0.03
14867,X360,Role-Playing,0.0,0.0,0.03,0.0,0.03
14868,DS,Action,0.0,0.0,0.03,0.0,0.03
14869,PS2,Simulation,0.0,0.0,0.03,0.0,0.03
14870,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14871,Wii,Sports,0.0,0.02,0.0,0.0,0.03
14872,PC,Strategy,0.0,0.02,0.0,0.0,0.03
14873,PC,Role-Playing,0.0,0.02,0.0,0.0,0.03
14874,PSP,Misc,0.0,0.0,0.03,0.0,0.03
14875,PC,Shooter,0.01,0.01,0.0,0.0,0.03
14876,X360,Adventure,0.02,0.01,0.0,0.0,0.03
14877,PS,Sports,0.01,0.01,0.0,0.0,0.03
14878,PC,Action,0.02,0.0,0.0,0.0,0.03
14879,Wii,Simulation,0.02,0.0,0.0,0.0,0.03
14880,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14881,PS2,Shooter,0.01,0.01,0.0,0.0,0.03
14882,Wii,Simulation,0.02,0.0,0.0,0.0,0.03
14883,GBA,Racing,0.02,0.01,0.0,0.0,0.03
14884,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14885,PS4,Misc,0.0,0.0,0.03,0.0,0.03
14886,DS,Strategy,0.01,0.01,0.0,0.0,0.03
14887,PC,Action,0.02,0.0,0.0,0.0,0.03
14888,WiiU,Sports,0.0,0.02,0.0,0.0,0.03
14889,PC,Simulation,0.0,0.02,0.0,0.0,0.03
14890,X360,Action,0.0,0.02,0.0,0.0,0.03
14891,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14892,PS3,Misc,0.0,0.0,0.03,0.0,0.03
14893,PS2,Misc,0.0,0.0,0.03,0.0,0.03
14894,PS2,Sports,0.01,0.01,0.0,0.0,0.03
14895,GBA,Role-Playing,0.0,0.0,0.02,0.0,0.03
14896,PS,Shooter,0.01,0.01,0.0,0.0,0.03
14897,PSP,Adventure,0.0,0.0,0.03,0.0,0.03
14898,PSP,Action,0.0,0.0,0.03,0.0,0.03
14899,PS4,Adventure,0.02,0.0,0.0,0.0,0.03
14900,DS,Misc,0.0,0.0,0.03,0.0,0.03
14901,SNES,Action,0.0,0.0,0.03,0.0,0.03
14902,DS,Puzzle,0.02,0.0,0.0,0.0,0.03
14903,DS,Simulation,0.0,0.0,0.03,0.0,0.03
14904,Wii,Platform,0.02,0.0,0.0,0.0,0.03
14905,PS,Fighting,0.01,0.01,0.0,0.0,0.03
14906,PS2,Action,0.0,0.0,0.03,0.0,0.03
14907,PS,Adventure,0.0,0.0,0.02,0.0,0.03
14908,DS,Adventure,0.0,0.0,0.03,0.0,0.03
14909,PSV,Adventure,0.0,0.0,0.03,0.0,0.03
14910,PS2,Adventure,0.0,0.0,0.03,0.0,0.03
14911,PSP,Sports,0.0,0.0,0.03,0.0,0.03
14912,PSV,Role-Playing,0.0,0.0,0.02,0.0,0.02
14913,DS,Simulation,0.02,0.0,0.0,0.0,0.02
14914,PSV,Adventure,0.0,0.0,0.02,0.0,0.02
14915,Wii,Sports,0.02,0.0,0.0,0.0,0.02
14916,XOne,Action,0.02,0.0,0.0,0.0,0.02
14917,PC,Strategy,0.0,0.02,0.0,0.0,0.02
14918,PSP,Misc,0.0,0.0,0.02,0.0,0.02
14919,DS,Adventure,0.0,0.0,0.02,0.0,0.02
14920,GC,Puzzle,0.02,0.0,0.0,0.0,0.02
14921,PC,Puzzle,0.0,0.02,0.0,0.0,0.02
14922,PC,Strategy,0.0,0.02,0.0,0.0,0.02
14923,GBA,Racing,0.02,0.01,0.0,0.0,0.02
14924,PSP,Adventure,0.0,0.0,0.02,0.0,0.02
14925,PS2,Adventure,0.0,0.0,0.02,0.0,0.02
14926,XB,Racing,0.02,0.01,0.0,0.0,0.02
14927,PSV,Adventure,0.0,0.0,0.02,0.0,0.02
14928,GC,Racing,0.02,0.0,0.0,0.0,0.02
14929,PC,Adventure,0.0,0.02,0.0,0.0,0.02
14930,SAT,Misc,0.0,0.0,0.02,0.0,0.02
14931,X360,Shooter,0.0,0.0,0.02,0.0,0.02
14932,DS,Misc,0.0,0.02,0.0,0.0,0.02
14933,PC,Strategy,0.0,0.02,0.0,0.0,0.02
14934,PC,Strategy,0.0,0.02,0.0,0.0,0.02
14935,PS2,Fighting,0.0,0.0,0.02,0.0,0.02
14936,PC,Strategy,0.0,0.02,0.0,0.0,0.02
14937,DS,Adventure,0.0,0.02,0.0,0.0,0.02
14938,DS,Action,0.0,0.0,0.02,0.0,0.02
14939,PS2,Shooter,0.0,0.0,0.02,0.0,0.02
14940,PS3,Action,0.0,0.0,0.02,0.0,0.02
14941,XB,Fighting,0.02,0.01,0.0,0.0,0.02
14942,GBA,Shooter,0.02,0.01,0.0,0.0,0.02
14943,PC,Strategy,0.01,0.01,0.0,0.0,0.02
14944,Wii,Simulation,0.02,0.0,0.0,0.0,0.02
14945,PS3,Adventure,0.0,0.0,0.02,0.0,0.02
14946,PS2,Simulation,0.0,0.0,0.02,0.0,0.02
14947,PS2,Simulation,0.0,0.0,0.02,0.0,0.02
14948,PC,Role-Playing,0.0,0.02,0.0,0.0,0.02
14949,GC,Sports,0.0,0.0,0.02,0.0,0.02
14950,GC,Racing,0.02,0.0,0.0,0.0,0.02
