Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales
14121,PS2,Action,0.02,0.01,0.0,0.0
14122,SAT,Shooter,0.0,0.0,0.03,0.0
14123,PSP,Action,0.03,0.0,0.0,0.0
14124,GBA,Action,0.02,0.01,0.0,0.0
14125,PC,Simulation,0.0,0.03,0.0,0.01
14126,3DS,Simulation,0.0,0.0,0.03,0.0
14127,PC,Sports,0.0,0.03,0.0,0.01
14128,PSP,Action,0.0,0.0,0.03,0.0
14129,DS,Adventure,0.0,0.0,0.03,0.0
14130,GBA,Action,0.0,0.0,0.03,0.0
14131,GBA,Fighting,0.02,0.01,0.0,0.0
14132,DS,Puzzle,0.0,0.03,0.0,0.0
14133,PSP,Racing,0.03,0.0,0.0,0.0
14134,PC,Adventure,0.0,0.03,0.0,0.01
14135,XB,Racing,0.03,0.01,0.0,0.0
14136,PS2,Misc,0.0,0.0,0.03,0.0
14137,Wii,Racing,0.03,0.0,0.0,0.0
14138,GBA,Action,0.02,0.01,0.0,0.0
14139,GBA,Shooter,0.02,0.01,0.0,0.0
14140,PS4,Shooter,0.03,0.0,0.0,0.01
14141,PS2,Misc,0.02,0.01,0.0,0.0
14142,DS,Misc,0.0,0.03,0.0,0.0
14143,GBA,Role-Playing,0.0,0.0,0.03,0.0
14144,PS4,Sports,0.0,0.03,0.0,0.0
14145,PS3,Misc,0.0,0.0,0.03,0.0
14146,X360,Sports,0.03,0.0,0.0,0.0
14147,PSV,Role-Playing,0.0,0.0,0.03,0.0
14148,PC,Shooter,0.0,0.03,0.0,0.01
14149,PS3,Racing,0.0,0.0,0.03,0.0
14150,PS2,Sports,0.02,0.01,0.0,0.0
14151,GC,Sports,0.03,0.01,0.0,0.0
14152,3DS,Platform,0.03,0.0,0.0,0.0
14153,Wii,Action,0.0,0.0,0.03,0.0
14154,PS,Strategy,0.02,0.01,0.0,0.0
14155,PS3,Adventure,0.0,0.0,0.03,0.0
14156,3DS,Action,0.0,0.0,0.03,0.0
14157,GBA,Action,0.02,0.01,0.0,0.0
14158,3DS,Action,0.0,0.03,0.0,0.0
14159,DS,Adventure,0.0,0.0,0.03,0.0
14160,PS2,Adventure,0.0,0.0,0.03,0.0
14161,PC,Strategy,0.0,0.03,0.0,0.01
14162,GBA,Platform,0.02,0.01,0.0,0.0
14163,PS2,Adventure,0.0,0.0,0.03,0.0
14164,PC,Strategy,0.0,0.03,0.0,0.01
14165,PS2,Misc,0.0,0.0,0.03,0.0
14166,GC,Racing,0.03,0.01,0.0,0.0
14167,PSP,Puzzle,0.03,0.0,0.0,0.0
14168,PSP,Racing,0.03,0.0,0.0,0.0
14169,DS,Simulation,0.03,0.0,0.0,0.0
14170,3DS,Action,0.03,0.0,0.0,0.0
14171,GBA,Racing,0.02,0.01,0.0,0.0
14172,GC,Shooter,0.03,0.01,0.0,0.0
14173,PSV,Role-Playing,0.0,0.0,0.03,0.0
14174,WS,Strategy,0.0,0.0,0.03,0.0
14175,DS,Role-Playing,0.0,0.0,0.03,0.0
14176,Wii,Misc,0.0,0.03,0.0,0.0
14177,PSV,Action,0.0,0.0,0.03,0.0
14178,PS2,Shooter,0.02,0.01,0.0,0.0
14179,PSP,Role-Playing,0.03,0.0,0.0,0.0
14180,PS3,Misc,0.0,0.0,0.03,0.0
14181,XB,Shooter,0.03,0.01,0.0,0.0
14182,PS2,Sports,0.0,0.0,0.03,0.0
14183,DS,Puzzle,0.03,0.0,0.0,0.0
14184,Wii,Sports,0.0,0.0,0.03,0.0
14185,PS3,Racing,0.02,0.01,0.0,0.01
14186,PS2,Misc,0.0,0.0,0.03,0.0
14187,PC,Puzzle,0.01,0.02,0.0,0.01
14188,XOne,Action,0.02,0.01,0.0,0.0
14189,PS2,Action,0.02,0.01,0.0,0.0
14190,PS2,Role-Playing,0.02,0.01,0.0,0.0
14191,DS,Simulation,0.0,0.0,0.03,0.0
14192,PS,Action,0.02,0.01,0.0,0.0
14193,3DS,Strategy,0.0,0.0,0.03,0.0
14194,DS,Misc,0.01,0.0,0.02,0.0
14195,GC,Sports,0.03,0.01,0.0,0.0
14196,PS3,Strategy,0.0,0.0,0.03,0.0
14197,GBA,Sports,0.02,0.01,0.0,0.0
14198,X360,Adventure,0.02,0.01,0.0,0.0
14199,PSP,Adventure,0.0,0.0,0.03,0.0
14201,GBA,Role-Playing,0.0,0.0,0.03,0.0
14202,PSP,Fighting,0.0,0.0,0.03,0.0
14203,GBA,Platform,0.02,0.01,0.0,0.0
14204,PSV,Sports,0.0,0.0,0.03,0.0
14205,PSP,Adventure,0.0,0.0,0.03,0.0
14206,PSP,Role-Playing,0.0,0.0,0.03,0.0
14207,PC,Shooter,0.0,0.03,0.0,0.01
14208,GC,Racing,0.03,0.01,0.0,0.0
14209,DS,Racing,0.03,0.0,0.0,0.0
14210,3DS,Action,0.0,0.0,0.03,0.0
14211,DS,Sports,0.0,0.0,0.03,0.0
14212,PSP,Role-Playing,0.0,0.0,0.03,0.0
14213,PS,Action,0.02,0.01,0.0,0.0
14214,PC,Racing,0.0,0.03,0.0,0.01
14215,PS3,Action,0.0,0.0,0.03,0.0
14216,PS2,Adventure,0.0,0.0,0.03,0.0
14217,PC,Action,0.0,0.03,0.0,0.01
14218,Wii,Action,0.0,0.03,0.0,0.0
14219,PS,Sports,0.02,0.01,0.0,0.0
14220,PS2,Misc,0.0,0.0,0.03,0.0
14221,SNES,Role-Playing,0.0,0.0,0.03,0.0
14222,PC,Shooter,0.0,0.03,0.0,0.01
14223,X360,Simulation,0.0,0.0,0.03,0.0
14224,DS,Action,0.03,0.0,0.0,0.0
14225,PS,Adventure,0.02,0.01,0.0,0.0
14226,GC,Shooter,0.03,0.01,0.0,0.0
14227,GBA,Platform,0.02,0.01,0.0,0.0
14228,3DS,Platform,0.0,0.0,0.03,0.0
14229,PS,Adventure,0.0,0.0,0.03,0.0
14230,PS4,Fighting,0.0,0.0,0.03,0.0
14231,3DS,Sports,0.0,0.03,0.0,0.0
14232,PSP,Role-Playing,0.0,0.0,0.03,0.0
14233,SNES,Role-Playing,0.0,0.0,0.03,0.0
14234,PS2,Adventure,0.02,0.01,0.0,0.0
14235,DS,Adventure,0.03,0.0,0.0,0.0
14236,PS4,Racing,0.03,0.0,0.0,0.01
14237,DS,Adventure,0.0,0.0,0.03,0.0
14238,PC,Simulation,0.0,0.03,0.0,0.01
14239,Wii,Adventure,0.03,0.0,0.0,0.0
14240,X360,Sports,0.02,0.01,0.0,0.0
14241,PC,Action,0.0,0.03,0.0,0.0
14242,DS,Simulation,0.0,0.0,0.03,0.0
14243,PSP,Misc,0.0,0.0,0.03,0.0
14244,PS3,Adventure,0.0,0.0,0.03,0.0
14245,Wii,Racing,0.03,0.0,0.0,0.0
14246,PC,Racing,0.0,0.03,0.0,0.0
14247,PS3,Action,0.0,0.03,0.0,0.0
14248,PS,Shooter,0.02,0.01,0.0,0.0
14249,PSP,Fighting,0.03,0.0,0.0,0.0
14250,XB,Action,0.0,0.0,0.03,0.0
14251,PS3,Action,0.0,0.0,0.03,0.0
14252,PC,Action,0.0,0.03,0.0,0.0
14253,GBA,Action,0.02,0.01,0.0,0.0
14254,GBA,Sports,0.02,0.01,0.0,0.0
14255,Wii,Puzzle,0.03,0.0,0.0,0.0
14256,PC,Adventure,0.0,0.03,0.0,0.01
14257,Wii,Misc,0.03,0.0,0.0,0.0
14258,X360,Racing,0.03,0.0,0.0,0.0
14259,GBA,Platform,0.02,0.01,0.0,0.0
14260,DS,Platform,0.03,0.0,0.0,0.0
14261,3DS,Simulation,0.0,0.0,0.03,0.0
14262,3DS,Role-Playing,0.0,0.0,0.03,0.0
14263,DS,Strategy,0.0,0.0,0.03,0.0
14264,PC,Racing,0.0,0.03,0.0,0.01
14265,GBA,Racing,0.02,0.01,0.0,0.0
14266,PSP,Racing,0.03,0.0,0.0,0.0
14267,PC,Strategy,0.0,0.03,0.0,0.01
14268,PC,Strategy,0.0,0.03,0.0,0.01
14269,DS,Adventure,0.02,0.01,0.0,0.0
14270,PC,Puzzle,0.01,0.02,0.0,0.01
14271,WiiU,Misc,0.0,0.0,0.03,0.0
14272,DS,Sports,0.0,0.0,0.03,0.0
14273,PS2,Sports,0.0,0.0,0.03,0.0
14274,DS,Puzzle,0.03,0.01,0.0,0.0
14275,DS,Misc,0.03,0.0,0.0,0.0
14276,3DS,Role-Playing,0.0,0.0,0.03,0.0
14277,PC,Action,0.0,0.03,0.0,0.0
14278,PS3,Role-Playing,0.0,0.0,0.03,0.0
14279,PS3,Action,0.0,0.0,0.03,0.0
14280,DS,Simulation,0.02,0.01,0.0,0.0
14281,GC,Sports,0.03,0.01,0.0,0.0
14282,3DS,Simulation,0.0,0.0,0.03,0.0
14283,DS,Simulation,0.0,0.0,0.03,0.0
14284,PC,Misc,0.0,0.03,0.0,0.01
14285,PC,Adventure,0.03,0.0,0.0,0.0
14286,PC,Adventure,0.0,0.03,0.0,0.01
14287,PSP,Puzzle,0.03,0.0,0.0,0.0
14288,GC,Action,0.03,0.01,0.0,0.0
14289,PSV,Strategy,0.0,0.0,0.03,0.0
14290,PS2,Strategy,0.0,0.0,0.03,0.0
14291,PS2,Action,0.02,0.01,0.0,0.0
14292,DS,Adventure,0.03,0.0,0.0,0.0
14293,DS,Simulation,0.03,0.0,0.0,0.0
14294,3DS,Role-Playing,0.0,0.0,0.03,0.0
14295,PS,Action,0.02,0.01,0.0,0.0
14296,DS,Role-Playing,0.03,0.0,0.0,0.0
14297,DS,Fighting,0.0,0.0,0.03,0.0
14298,DS,Misc,0.0,0.0,0.03,0.0
14299,DS,Misc,0.0,0.0,0.03,0.0
14300,PS3,Adventure,0.0,0.0,0.03,0.0
14301,GBA,Sports,0.02,0.01,0.0,0.0
14302,PC,Strategy,0.01,0.02,0.0,0.01
14303,DS,Simulation,0.03,0.0,0.0,0.0
14304,3DS,Action,0.02,0.01,0.01,0.0
14305,XB,Simulation,0.02,0.01,0.0,0.0
14306,PSP,Misc,0.03,0.0,0.0,0.0
14307,DS,Adventure,0.0,0.0,0.03,0.0
14308,PSP,Platform,0.0,0.0,0.03,0.0
14309,3DS,Platform,0.03,0.0,0.0,0.0
14310,GBA,Platform,0.02,0.01,0.0,0.0
14311,PC,Adventure,0.0,0.02,0.0,0.01
14312,DS,Adventure,0.0,0.03,0.0,0.0
14313,DS,Misc,0.0,0.0,0.03,0.0
14314,DS,Action,0.03,0.0,0.0,0.0
14315,X360,Simulation,0.03,0.0,0.0,0.0
14316,PSV,Fighting,0.0,0.0,0.03,0.0
14317,PS2,Simulation,0.0,0.0,0.03,0.0
14318,X360,Misc,0.03,0.0,0.0,0.0
14319,3DS,Action,0.0,0.0,0.03,0.0
14320,SAT,Misc,0.0,0.0,0.03,0.0
14321,DS,Misc,0.03,0.0,0.0,0.0
14322,Wii,Action,0.0,0.03,0.0,0.0
14323,SAT,Role-Playing,0.0,0.0,0.03,0.0
14324,DS,Racing,0.03,0.0,0.0,0.0
14325,DS,Misc,0.03,0.0,0.0,0.0
14326,XB,Platform,0.02,0.01,0.0,0.0
14327,PS2,Adventure,0.0,0.0,0.03,0.0
14328,3DS,Adventure,0.0,0.0,0.03,0.0
14329,GBA,Adventure,0.02,0.01,0.0,0.0
14330,PC,Role-Playing,0.0,0.03,0.0,0.01
14331,PC,Misc,0.0,0.03,0.0,0.0
14332,X360,Misc,0.0,0.03,0.0,0.0
14333,PC,Adventure,0.0,0.03,0.0,0.0
14334,PS2,Misc,0.0,0.0,0.03,0.0
14335,DS,Sports,0.03,0.0,0.0,0.0
14336,PSP,Adventure,0.0,0.0,0.03,0.0
14337,PSP,Role-Playing,0.0,0.0,0.03,0.0
14338,PC,Simulation,0.0,0.03,0.0,0.01
14339,PS3,Role-Playing,0.0,0.0,0.03,0.0
14340,SAT,Adventure,0.0,0.0,0.03,0.0
14341,DS,Sports,0.01,0.0,0.02,0.0
14342,DS,Simulation,0.0,0.0,0.03,0.0
14343,PSV,Role-Playing,0.0,0.0,0.03,0.0
14344,DS,Misc,0.01,0.0,0.02,0.0
14345,DS,Racing,0.03,0.0,0.0,0.0
14346,DS,Simulation,0.0,0.0,0.03,0.0
14347,PS3,Role-Playing,0.0,0.0,0.03,0.0
14348,PS3,Misc,0.0,0.02,0.0,0.01
14349,PS2,Adventure,0.0,0.0,0.03,0.0
14350,PS3,Sports,0.0,0.0,0.03,0.0
14351,PSV,Role-Playing,0.0,0.0,0.03,0.0
14352,PS3,Misc,0.0,0.02,0.0,0.01
14353,PSV,Action,0.0,0.0,0.03,0.0
14354,PS2,Action,0.02,0.01,0.0,0.0
14355,DS,Adventure,0.0,0.03,0.0,0.0
14356,DS,Misc,0.01,0.02,0.0,0.0
14357,GBA,Platform,0.02,0.01,0.0,0.0
14358,PS,Action,0.02,0.01,0.0,0.0
14359,SNES,Misc,0.0,0.0,0.03,0.0
14360,X360,Adventure,0.0,0.0,0.03,0.0
14361,PSV,Action,0.0,0.02,0.01,0.0
14362,3DS,Action,0.0,0.0,0.03,0.0
14363,GC,Action,0.02,0.01,0.0,0.0
14364,PSP,Role-Playing,0.03,0.0,0.0,0.0
14365,PSP,Role-Playing,0.03,0.0,0.0,0.0
14366,X360,Shooter,0.0,0.0,0.03,0.0
14367,GC,Racing,0.02,0.01,0.0,0.0
14368,SAT,Fighting,0.0,0.0,0.03,0.0
14369,PC,Simulation,0.0,0.03,0.0,0.01
14370,PSP,Adventure,0.0,0.0,0.03,0.0
14371,SAT,Strategy,0.0,0.0,0.03,0.0
14372,Wii,Fighting,0.01,0.02,0.0,0.0
14373,GBA,Racing,0.02,0.01,0.0,0.0
14374,PC,Platform,0.0,0.02,0.0,0.01
14375,GBA,Platform,0.02,0.01,0.0,0.0
14376,PSP,Adventure,0.0,0.0,0.03,0.0
14377,PS3,Fighting,0.0,0.0,0.03,0.0
14378,PS3,Sports,0.0,0.0,0.03,0.0
14379,Wii,Role-Playing,0.0,0.0,0.03,0.0
14380,PSP,Action,0.0,0.0,0.03,0.0
14381,DS,Adventure,0.0,0.0,0.03,0.0
14382,3DS,Role-Playing,0.0,0.0,0.03,0.0
14383,DS,Puzzle,0.0,0.03,0.0,0.0
14384,PC,Strategy,0.0,0.03,0.0,0.01
14385,PSV,Action,0.0,0.0,0.03,0.0
14386,PC,Strategy,0.0,0.03,0.0,0.0
14387,Wii,Misc,0.03,0.0,0.0,0.0
14388,PSP,Adventure,0.0,0.0,0.03,0.0
14389,XB,Misc,0.02,0.01,0.0,0.0
14390,PSP,Adventure,0.0,0.0,0.03,0.0
14391,PC,Platform,0.0,0.03,0.0,0.01
14392,PS2,Adventure,0.0,0.0,0.03,0.0
14393,PS4,Role-Playing,0.0,0.0,0.03,0.0
14394,DS,Action,0.0,0.03,0.0,0.0
14395,PSV,Adventure,0.0,0.0,0.03,0.0
14396,GC,Platform,0.02,0.01,0.0,0.0
14397,PSV,Platform,0.0,0.0,0.03,0.0
14398,PC,Action,0.01,0.01,0.0,0.0
14399,X360,Shooter,0.0,0.0,0.03,0.0
14400,PSP,Role-Playing,0.03,0.0,0.0,0.0
14401,PS2,Puzzle,0.02,0.01,0.0,0.0
14402,PS3,Role-Playing,0.0,0.0,0.03,0.0
14403,Wii,Action,0.03,0.0,0.0,0.0
14404,PS2,Adventure,0.0,0.0,0.03,0.0
14405,3DS,Adventure,0.03,0.0,0.0,0.0
14406,PS3,Fighting,0.0,0.0,0.03,0.0
14407,PC,Simulation,0.0,0.02,0.0,0.01
14408,SAT,Adventure,0.0,0.0,0.03,0.0
14409,DS,Simulation,0.03,0.0,0.0,0.0
14410,PC,Sports,0.0,0.03,0.0,0.01
14411,PC,Strategy,0.0,0.03,0.0,0.0
14412,PS2,Fighting,0.0,0.0,0.03,0.0
14413,XOne,Racing,0.0,0.03,0.0,0.0
14414,PC,Sports,0.0,0.02,0.0,0.0
14415,PSP,Adventure,0.0,0.0,0.03,0.0
14416,PC,Action,0.0,0.03,0.0,0.01
14417,PSP,Sports,0.0,0.0,0.03,0.0
14418,PC,Strategy,0.0,0.02,0.0,0.01
14419,GEN,Misc,0.0,0.0,0.03,0.0
14420,PSP,Action,0.03,0.0,0.0,0.0
14421,DS,Role-Playing,0.02,0.0,0.0,0.0
14422,XB,Role-Playing,0.02,0.01,0.0,0.0
14423,PSP,Puzzle,0.03,0.0,0.0,0.0
14424,PC,Strategy,0.0,0.02,0.0,0.01
14425,DS,Action,0.0,0.0,0.03,0.0
14426,DS,Action,0.0,0.0,0.03,0.0
14427,XB,Action,0.02,0.01,0.0,0.0
14428,PSP,Adventure,0.0,0.0,0.03,0.0
14429,PS3,Sports,0.02,0.0,0.0,0.01
14430,PS4,Action,0.0,0.0,0.03,0.0
14431,DS,Adventure,0.0,0.0,0.03,0.0
14432,NG,Fighting,0.0,0.0,0.03,0.0
14433,PS2,Sports,0.02,0.01,0.0,0.0
14434,PS,Racing,0.02,0.01,0.0,0.0
14435,PSV,Adventure,0.0,0.0,0.03,0.0
14436,DS,Action,0.03,0.0,0.0,0.0
14437,PSP,Adventure,0.0,0.0,0.03,0.0
14438,PSP,Role-Playing,0.0,0.0,0.03,0.0
14439,PSP,Role-Playing,0.0,0.0,0.03,0.0
14440,PSV,Action,0.0,0.0,0.03,0.0
14441,PSV,Action,0.0,0.0,0.03,0.0
14442,PC,Action,0.0,0.03,0.0,0.0
14443,GBA,Role-Playing,0.0,0.0,0.03,0.0
14444,PSP,Action,0.0,0.0,0.03,0.0
14445,PS3,Action,0.0,0.0,0.03,0.0
14446,PS,Adventure,0.0,0.0,0.03,0.0
14447,DS,Misc,0.0,0.0,0.03,0.0
14448,PS2,Adventure,0.0,0.0,0.03,0.0
14449,PS2,Simulation,0.0,0.0,0.03,0.0
14450,PC,Shooter,0.01,0.01,0.0,0.0
14451,GC,Sports,0.02,0.01,0.0,0.0
14452,DS,Action,0.0,0.0,0.03,0.0
14453,DS,Misc,0.0,0.0,0.03,0.0
14454,PSP,Puzzle,0.03,0.0,0.0,0.0
14455,PS,Racing,0.02,0.01,0.0,0.0
14456,Wii,Misc,0.0,0.03,0.0,0.0
14457,Wii,Misc,0.0,0.03,0.0,0.0
14458,3DS,Adventure,0.0,0.0,0.03,0.0
14459,DS,Adventure,0.0,0.0,0.03,0.0
14460,PS2,Simulation,0.01,0.01,0.0,0.0
14461,DS,Action,0.03,0.0,0.0,0.0
14462,XB,Racing,0.02,0.01,0.0,0.0
14463,PSP,Puzzle,0.03,0.0,0.0,0.0
14464,PSV,Adventure,0.0,0.0,0.03,0.0
14465,PS,Action,0.02,0.01,0.0,0.0
14466,PSV,Role-Playing,0.0,0.0,0.03,0.0
14467,X360,Fighting,0.0,0.0,0.03,0.0
14468,PC,Strategy,0.0,0.02,0.0,0.01
14469,PS2,Role-Playing,0.01,0.01,0.0,0.0
14470,3DS,Role-Playing,0.02,0.0,0.01,0.0
14471,DS,Sports,0.0,0.0,0.03,0.0
14472,PC,Role-Playing,0.0,0.03,0.0,0.0
14473,PSV,Adventure,0.0,0.0,0.03,0.0
14474,PSP,Simulation,0.0,0.0,0.03,0.0
14475,WiiU,Misc,0.0,0.0,0.03,0.0
14476,XB,Shooter,0.02,0.01,0.0,0.0
14477,PSP,Adventure,0.0,0.0,0.03,0.0
14478,PS,Shooter,0.02,0.01,0.0,0.0
14479,GBA,Platform,0.02,0.01,0.0,0.0
14480,3DS,Platform,0.0,0.0,0.03,0.0
14481,PSP,Sports,0.0,0.0,0.03,0.0
14482,3DS,Action,0.0,0.03,0.0,0.0
14483,PC,Action,0.0,0.02,0.0,0.01
14484,3DS,Action,0.01,0.01,0.0,0.0
14485,X360,Action,0.01,0.02,0.0,0.0
14486,PS3,Shooter,0.03,0.0,0.0,0.0
14487,GBA,Puzzle,0.02,0.01,0.0,0.0
14488,PS,Racing,0.02,0.01,0.0,0.0
14489,PS2,Misc,0.0,0.0,0.03,0.0
14490,GBA,Misc,0.02,0.01,0.0,0.0
14491,PSP,Role-Playing,0.0,0.0,0.03,0.0
14492,DS,Adventure,0.0,0.0,0.03,0.0
14493,GBA,Racing,0.02,0.01,0.0,0.0
14494,X360,Fighting,0.0,0.0,0.03,0.0
14495,N64,Platform,0.02,0.01,0.0,0.0
14496,N64,Action,0.02,0.01,0.0,0.0
14497,N64,Sports,0.02,0.01,0.0,0.0
14498,DS,Adventure,0.0,0.0,0.03,0.0
14499,GBA,Role-Playing,0.02,0.01,0.0,0.0
14500,PSP,Platform,0.03,0.0,0.0,0.0
14501,PSP,Fighting,0.0,0.0,0.03,0.0
14502,DS,Action,0.0,0.0,0.03,0.0
14503,PC,Racing,0.0,0.02,0.0,0.01
14504,DS,Misc,0.0,0.0,0.03,0.0
14505,SNES,Misc,0.0,0.0,0.03,0.0
14506,GBA,Puzzle,0.02,0.01,0.0,0.0
14507,PSP,Action,0.03,0.0,0.0,0.0
14508,PSP,Misc,0.01,0.0,0.02,0.0
14509,DS,Adventure,0.0,0.0,0.03,0.0
14510,PC,Simulation,0.0,0.02,0.0,0.01
14511,PS3,Misc,0.0,0.0,0.03,0.0
14512,PS2,Adventure,0.0,0.0,0.03,0.0
14513,PC,Misc,0.03,0.0,0.0,0.0
14514,PSP,Adventure,0.0,0.0,0.03,0.0
14515,SNES,Strategy,0.0,0.0,0.03,0.0
14516,PS2,Adventure,0.0,0.0,0.03,0.0
14517,PS2,Strategy,0.0,0.0,0.03,0.0
14518,PS,Strategy,0.02,0.01,0.0,0.0
14519,PC,Shooter,0.0,0.02,0.0,0.01
14520,PS2,Strategy,0.0,0.0,0.03,0.0
14521,PS,Shooter,0.02,0.01,0.0,0.0
14522,DS,Simulation,0.01,0.01,0.0,0.0
14523,PSP,Strategy,0.02,0.01,0.0,0.0
14524,DS,Action,0.0,0.0,0.03,0.0
14525,PS2,Fighting,0.0,0.0,0.03,0.0
14526,PS,Fighting,0.02,0.01,0.0,0.0
14527,DS,Adventure,0.0,0.03,0.0,0.0
14528,Wii,Adventure,0.03,0.0,0.0,0.0
14529,PC,Platform,0.0,0.02,0.0,0.01
14530,PS3,Simulation,0.0,0.0,0.03,0.0
14531,GBA,Shooter,0.02,0.01,0.0,0.0
14532,PC,Action,0.03,0.0,0.0,0.0
14533,PC,Racing,0.0,0.03,0.0,0.0
14534,PS2,Adventure,0.0,0.0,0.03,0.0
14535,DS,Action,0.03,0.0,0.0,0.0
14536,GBA,Puzzle,0.02,0.01,0.0,0.0
14537,X360,Role-Playing,0.0,0.0,0.03,0.0
14538,XB,Strategy,0.02,0.01,0.0,0.0
14539,GBA,Sports,0.02,0.01,0.0,0.0
14540,PS,Strategy,0.02,0.01,0.0,0.0
14541,PSP,Simulation,0.0,0.0,0.03,0.0
14542,Wii,Strategy,0.0,0.0,0.03,0.0
14543,PC,Strategy,0.0,0.02,0.0,0.01
14544,XB,Action,0.02,0.01,0.0,0.0
14545,GBA,Platform,0.02,0.01,0.0,0.0
14546,PC,Role-Playing,0.0,0.02,0.0,0.01
14547,XB,Sports,0.02,0.01,0.0,0.0
14548,X360,Action,0.0,0.03,0.0,0.0
14549,PSP,Misc,0.0,0.0,0.03,0.0
14550,PC,Action,0.01,0.01,0.0,0.0
14551,DS,Role-Playing,0.0,0.0,0.03,0.0
14552,PSV,Action,0.0,0.0,0.03,0.0
14553,DS,Racing,0.03,0.0,0.0,0.0
14554,PS3,Sports,0.0,0.02,0.0,0.01
14555,GBA,Platform,0.02,0.01,0.0,0.0
14556,PS2,Strategy,0.01,0.01,0.0,0.0
14557,3DS,Action,0.02,0.01,0.0,0.0
14558,PC,Sports,0.0,0.03,0.0,0.0
14559,PCFX,Role-Playing,0.0,0.0,0.03,0.0
14560,PS2,Simulation,0.0,0.0,0.03,0.0
14561,Wii,Racing,0.03,0.0,0.0,0.0
14562,PSV,Role-Playing,0.0,0.0,0.03,0.0
14563,GBA,Action,0.02,0.01,0.0,0.0
14564,PSP,Misc,0.0,0.0,0.03,0.0
14565,PS3,Strategy,0.0,0.02,0.0,0.01
14566,DS,Adventure,0.03,0.0,0.0,0.0
14567,XB,Sports,0.02,0.01,0.0,0.0
14568,DS,Adventure,0.0,0.03,0.0,0.0
14569,SNES,Misc,0.0,0.0,0.03,0.0
14570,PSP,Action,0.0,0.0,0.03,0.0
14571,PC,Adventure,0.0,0.02,0.0,0.0
14572,PC,Simulation,0.0,0.02,0.0,0.01
14573,DS,Action,0.02,0.0,0.0,0.0
14574,PS3,Misc,0.0,0.0,0.03,0.0
14575,PSP,Adventure,0.0,0.0,0.03,0.0
14576,PSP,Sports,0.03,0.0,0.0,0.0
14577,Wii,Adventure,0.0,0.03,0.0,0.0
14578,DS,Action,0.0,0.0,0.03,0.0
14579,DS,Puzzle,0.0,0.03,0.0,0.0
14580,3DS,Action,0.03,0.0,0.0,0.0
14581,PC,Action,0.0,0.02,0.0,0.0
14582,PS3,Action,0.0,0.0,0.03,0.0
14583,X360,Misc,0.0,0.02,0.0,0.0
14584,PSV,Action,0.0,0.0,0.03,0.0
14585,3DS,Misc,0.0,0.0,0.03,0.0
14586,PC,Misc,0.0,0.02,0.0,0.01
14587,DS,Misc,0.03,0.0,0.0,0.0
14588,PS2,Shooter,0.01,0.01,0.0,0.0
14589,PC,Shooter,0.01,0.01,0.0,0.0
14590,DS,Action,0.0,0.0,0.03,0.0
14591,PSP,Misc,0.0,0.0,0.03,0.0
14592,XOne,Adventure,0.03,0.0,0.0,0.0
14593,XB,Platform,0.02,0.01,0.0,0.0
14594,PS3,Sports,0.0,0.02,0.0,0.01
14595,PS,Action,0.02,0.01,0.0,0.0
14596,DS,Strategy,0.0,0.0,0.03,0.0
14597,XB,Role-Playing,0.02,0.01,0.0,0.0
14598,GC,Racing,0.02,0.01,0.0,0.0
14599,PS2,Simulation,0.0,0.0,0.03,0.0
14600,DS,Adventure,0.0,0.0,0.03,0.0
14601,Wii,Racing,0.01,0.01,0.0,0.0
14602,PC,Shooter,0.02,0.0,0.0,0.0
14603,GBA,Action,0.02,0.01,0.0,0.0
14604,PSV,Adventure,0.0,0.0,0.03,0.0
14605,DS,Simulation,0.03,0.0,0.0,0.0
14606,XB,Strategy,0.02,0.01,0.0,0.0
14607,GBA,Sports,0.0,0.0,0.03,0.0
14608,DS,Misc,0.0,0.0,0.03,0.0
14609,PSP,Adventure,0.0,0.0,0.03,0.0
14610,DS,Action,0.03,0.0,0.0,0.0
14611,PSP,Role-Playing,0.0,0.0,0.03,0.0
14612,XOne,Action,0.01,0.01,0.0,0.0
14613,3DS,Role-Playing,0.0,0.0,0.03,0.0
14614,PSP,Racing,0.03,0.0,0.0,0.0
14615,DS,Adventure,0.0,0.0,0.03,0.0
14616,GBA,Action,0.02,0.01,0.0,0.0
14617,3DS,Action,0.0,0.0,0.03,0.0
14618,PSV,Adventure,0.0,0.0,0.03,0.0
14619,PSV,Role-Playing,0.0,0.0,0.03,0.0
14620,PS3,Misc,0.0,0.0,0.03,0.0
14621,X360,Action,0.0,0.03,0.0,0.0
14622,X360,Misc,0.03,0.0,0.0,0.0
14623,Wii,Sports,0.02,0.0,0.0,0.0
14624,PS,Racing,0.02,0.01,0.0,0.0
14625,WiiU,Misc,0.01,0.01,0.0,0.0
14626,PS4,Role-Playing,0.0,0.0,0.03,0.0
14627,X360,Shooter,0.0,0.0,0.03,0.0
14628,3DS,Strategy,0.0,0.0,0.03,0.0
14629,GBA,Sports,0.0,0.0,0.03,0.0
14630,PC,Action,0.01,0.01,0.0,0.0
14631,XB,Racing,0.02,0.01,0.0,0.0
14632,PSP,Strategy,0.0,0.0,0.03,0.0
14633,PS2,Strategy,0.0,0.0,0.03,0.0
14634,PC,Adventure,0.0,0.03,0.0,0.0
14635,DS,Misc,0.0,0.02,0.0,0.0
